id	name
177	u,男性\0
178	u,女性\0
179	u,A型\0
180	u,B型\0
181	u,C型\0
182	u,D型\0
183	u,選擇\0
184	u,是\0
185	u,否\0
186	u,E型\0
187	u,F型\0
188	u,#隊伍\0
189	u,材質\0
190	u,價格\0
191	u,名稱\0
192	u,數量\0
193	u,系統選單\0
194	u,角色狀態\0
195	u,物品資訊\0
196	u,技能資訊\0
197	u,動作選單\0
198	u,任務選單\0
199	u,通訊\0
200	u,隊伍資訊\0
201	u,血盟資訊\0
202	u,好友資訊\0
203	u,編輯信息\0
204	u,社交動作\0
205	u,功能選項\0
206	u,畫面顯示\0
207	u,聲音/系統控制\0
208	u,遊戲選項\0
209	u,解析度\0
210	u,明暗度\0
211	u,材質\0
212	u,陰影\0
213	u,物件效果\0
214	u,地形視野\0
215	u,角色視野\0
216	u,音效音量\0
217	u,音樂音量\0
218	u,接受\0
219	a,800*600 32bit\0
220	a,1024*768 32bit\0
221	a,1280*960 32bit\0
222	a,1280*1024 32bit\0
223	a,1600*1200 32bit\0
224	u,高\0
225	u,中\0
226	u,低\0
227	u,開\0
228	u,關\0
229	u,內衣\0
230	u,頭盔\0
231	u,盾牌\0
232	u,手套\0
233	u,靴子\0
234	u,披風\0
235	u,上半身防具\0
236	u,下半身防具\0
237	u,耳環\0
238	u,項鍊\0
239	u,戒指\0
240	u,任務道具\0
241	u,金幣\0
242	u,單手\0
243	u,雙手\0
244	u,長袍\0
245	u,輕裝甲\0
246	u,重裝甲\0
247	u,戰士\0
248	u,鬥士\0
249	u,劍鬥士\0
250	u,傭兵\0
251	u,騎士\0
252	u,聖騎士\0
253	u,闇騎士\0
254	u,盜賊\0
255	u,寶藏獵人\0
256	u,鷹眼\0
257	u,法師\0
258	u,巫師\0
259	u,術士\0
260	u,死靈法師\0
261	u,法魔\0
262	u,牧師\0
263	u,主教\0
264	u,先知\0
265	u,精靈戰士\0
266	u,精靈騎士\0
267	u,聖殿騎士\0
268	u,劍術詩人\0
269	u,精靈巡守\0
270	u,大地行者\0
271	u,銀月遊俠\0
272	u,精靈法師\0
273	u,精靈巫師\0
274	u,咒術詩人\0
275	u,元素使\0
276	u,神使\0
277	u,長老\0
278	u,黑暗戰士\0
279	u,沼澤騎士\0
280	u,席琳騎士\0
281	u,劍刃舞者\0
282	u,暗殺者\0
283	u,深淵行者\0
284	u,闇影遊俠\0
285	u,黑暗法師\0
286	u,黑暗巫師\0
287	u,狂咒術士\0
288	u,闇影召喚士\0
289	u,席琳神使\0
290	u,席琳長老\0
291	u,半獸人戰士\0
292	u,半獸人突襲者\0
293	u,破壞者\0
294	u,半獸人武者\0
295	u,暴君\0
296	u,半獸人法師\0
297	u,半獸人巫醫\0
298	u,霸主\0
299	u,戰狂\0
300	u,矮人戰士\0
301	u,收集者\0
302	u,賞金獵人\0
303	u,工匠\0
304	u,戰爭工匠\0
305	u,圖形游標\0
306	u,非常快\0
307	u,快\0
308	u,普通\0
309	u,慢\0
310	u,非常慢\0
311	u,主動技能\0
312	u,被動技能\0
313	u,魔法\0
314	u,血盟\0
315	u,魔法攻擊力\0
316	u,攻擊速度\0
317	u,格擋成功率\0
318	u,迴避\0
319	u,魔法防禦力\0
320	u,MP消耗\0
321	u,範圍\0
322	u,價格\0
323	u,魔法防禦力\0
324	u,進行中的任務\0
325	u,說明\0
326	u,道具\0
327	u,中斷\0
328	u,公告事項\0
329	u,語言\0
330	u,加入邀請\0
331	u,賦予稱號\0
332	u,登錄紋章\0
333	u,宣戰\0
334	u,協議停戰\0
335	u,投降\0
336	u,個人投降\0
337	u,脫離血盟\0
338	u,開除盟員\0
339	u,攻城中\0
340	u,戰爭中\0
341	u,解散中\0
342	u,盟主\0
343	u,據點\0
344	u,擁有根據地\0
345	u,擁有城\0
346	u,連線狀態\0
347	u,連線中\0
348	u,未連線\0
349	u,守城\0
350	u,像素著色\0
351	u,更新頻率\0
352	u,反射效果\0
353	u,全部\0
354	u,天空\0
355	u,+交易\0
356	u,系統訊息\0
357	u,損傷\0
358	u,頻道訊息\0
359	u,大喊\0
360	u,血盟頻道\0
361	u,隊伍頻道\0
362	u,交易頻道\0
363	u,密語\0
364	u,技能清單\0
365	u,需求SP\0
366	u,技能說明\0
367	u,學習條件\0
368	u,學習\0
369	u,返回列表\0
370	u,效果最小化\0
371	u,未學習狀態\0
372	u,至鄰近村莊\0
373	u,至我軍基地\0
374	u,至根據地\0
375	u,至城堡\0
376	u,1.2以上\0
377	u,首頁\0
378	u,上頁\0
379	u,書籤\0
380	u,加入書籤\0
381	u,領地連結\0
382	u,血盟連結\0
383	u,一般聊天\0
384	u,訊息\0
385	u,終止\0
386	u,<個人商店>\0
387	u,佈告欄\0
388	u,MP增加\0
389	u,尋找隊友\0
390	u,社群系統\0
391	u,職業\0
392	a,Lv\0
393	u,姓名\0
394	u,距離\0
395	u,說明\0
396	u,邀請入隊\0
397	u,功能選項\0
398	u,密語\0
399	u,指定目標\0
400	u,自動登錄\0
401	u,等級公開\0
402	u,職業公開\0
403	u,備註\0
404	u,靈魂彈消耗\0
405	u,近距離\0
406	u,中距離\0
407	u,遠距離\0
408	u,隊長\0
409	u,隊伍成員\0
410	u,無所屬隊伍\0
411	u,未公開\0
412	u,類別\0
413	u,標題\0
414	u,數目\0
415	u,管理者\0
416	u,編號\0
417	u,作者\0
418	u,貼上日期\0
419	u,閱覽數\0
420	u,查詢\0
421	u,寫新文章\0
422	u,觀看目錄\0
423	u,輸入\0
424	u,修正\0
425	u,刪除\0
426	u,答覆\0
427	u,本文\0
428	u,開始\0
429	u,公告\0
430	u,所屬血盟\0
431	u,無所屬血盟\0
432	u,移動速度\0
433	u,狀態\0
434	u,角色資訊\0
435	u,名稱標示\0
436	u,自己\0
437	u,怪物\0
438	u,其他玩家\0
439	u,血盟\0
440	u,隊伍\0
441	u,一般\0
442	u,Enter交談\0
443	u,使用\0
444	u,對話\0
445	u,交易\0
446	u,系統選單\0
447	u,地圖\0
448	u,新手教學\0
449	u,選擇伺服器\0
450	u,種族\0
451	u,伺服器名稱\0
452	u,狀態\0
453	a,PvP\0
454	u,年齡限制\0
455	a,OPEN BETA SERVER\0
456	u,維護中\0
457	u,普通\0
458	u,擁擠\0
459	u,可\0
460	u,不可\0
461	u,18歲以上\0
462	u,15歲以上\0
463	u,鏡頭追蹤\0
464	u,材質細緻\0
465	u,原地\0
466	u,良好\0
467	u,擁擠\0
468	u,1個\0
469	u,金幣\0
470	u,訴求\0
471	u,目前位置\0
472	u,訴求-GM用\0
473	u,取消訴求\0
474	u,交談開始\0
475	u,交談結束\0
476	u,交談\0
477	u,技能訓練者\0
478	u,介面\0
479	u,初始化\0
480	u,固定\0
481	u,喇叭選項\0
482	u,立體耳機\0
483	u,立體喇叭\0
484	u,四聲道喇叭\0
485	u,5.1聲道喇叭\0
486	u,戰利品分配\0
487	u,撿取人所有\0
488	u,隊員隨機分配\0
489	u,類型\0
490	u,同盟\0
491	u,資訊\0
492	u,動作\0
493	u,道具\0
494	u,寵物介面\0
495	u,召喚介面\0
496	u,魔靈彈消耗\0
497	u,命名\0
498	u,個人商店\0
499	u,個人商店-購買\0
500	u,個人商店-販售\0
501	u,購買的數量\0
502	u,購買的清單\0
503	u,可賣物品清單\0
504	u,二刀流\0
505	u,召喚使魔\0
506	u,寵物\0
507	u,巴茨\0
508	u,齊格海特\0
509	u,卡因\0
510	u,黎歐納\0
511	u,艾瑞卡\0
512	u,賈斯汀\0
513	u,帝凡安諾\0
514	u,音德米斯\0
515	u,泰昂\0
516	u,佛蘭茲\0
517	u,魯娜\0
518	u,卡斯提\0
519	u,艾琳\0
520	u,史坦瑞斯\0
521	u,賽瑞爾\0
522	u,費沙\0
523	u,艾爾納\0
524	u,耶里吉亞\0
525	u,席肯\0
526	u,史魁德\0
527	u,芙里奇歐\0
528	u,奧菲利亞\0
529	u,夏克頓\0
530	u,塔吉普\0
531	u,亞利亞\0
532	u,倚旋\0
533	u,艾卡迪雅\0
534	u,牙那\0
535	u,卡地安\0
536	u,雅各堤\0
537	a,Lv\0
538	u,警告\0
539	u,無限制\0
540	u,角色同時表現\0
541	u,隊伍隊員招募\0
542	u,上下連身式防具\0
543	u,<往前\0
544	u,往後>\0
545	u,投標\0
546	u,取消投標\0
547	u,再次投標\0
548	u,投標者目錄\0
549	u,商品目錄\0
550	u,村莊名稱\0
551	u,根據地名稱\0
552	u,結束日\0
553	u,取消拍賣\0
554	u,清單\0
555	u,取消投標價\0
556	u,-可以傳送到的地域-\0
557	u,運送包裹\0
558	u,收取人\0
559	u,$同盟\0
560	u,運送清單\0
561	u,運送費用\0
562	u,清單\0
563	u,購買\0
564	u,道具資訊\0
565	u,需要的道具\0
566	u,頻道符號\0
567	u,確認\0
568	u,等待\0
569	u,同盟主\0
570	u,申請日期\0
571	u,同盟名\0
572	u,申請參加\0
573	u,取消申請\0
574	u,承認登記\0
575	u,取消登記\0
576	u,參加攻城血盟數\0
577	u,參加守城\0
578	u,等待血盟數\0
579	u,拒絕\0
580	u,血盟名\0
581	u,登記狀態\0
582	u,現在時間\0
583	u,攻城日期\0
584	u,未定\0
585	u,自動設定\0
586	u,攻城資訊\0
587	u,守城資訊\0
588	u,城主\0
589	u,擁有血盟\0
590	u,所屬同盟\0
591	u,沒有同盟\0
592	u,同盟頻道\0
593	u,攻城戰資訊\0
594	u,塑模細緻\0
595	u,沒有城主\0
596	u,個人販售\0
597	u,個人購買\0
598	u,天堂II網路遊戲服務合約書\0
599	u,同意\0
600	u,不同意\0
601	a,Ping\0
602	u,種類\0
603	u,推薦排序\0
604	u,血盟\0
605	u,同盟\0
606	u,搖桿\0
607	u,動作細節\0
608	u,拍賣管理者\0
609	u,全部商品\0
610	u,我的競賣\0
611	u,觀賽結束\0
612	u,古魯丁城\0
613	u,狄恩城\0
614	u,奇岩城\0
615	u,因納得立城\0
616	u,歐瑞城\0
617	u,亞丁城\0
618	u,怪物競賽場\0
619	u,大圓形競技場\0
620	u,古魯丁城外城門前方\0
621	u,古魯丁城外城門上方\0
622	u,狄恩城外城門前方\0
623	u,狄恩城外城門上方\0
624	u,奇岩城外城門前方\0
625	u,奇岩城外城門上方\0
626	u,因納得立城外城門前方\0
627	u,因納得立城外城門上方\0
628	u,歐瑞城外城門前方\0
629	u,歐瑞城外城門上方\0
630	u,亞丁城外城門前方\0
631	u,亞丁城外城門上方\0
632	u,怪物競速場中央\0
633	u,怪物競速場終點線\0
634	u,大圓形競技場左側\0
635	u,大圓形競技場中央\0
636	u,大圓形競技場右側\0
637	u,酬勞\0
638	u,染料資訊\0
639	u,紋章資訊\0
640	u,基本能力變化\0
641	u,製作費\0
642	u,成功機率\0
643	u,製作卷軸目錄\0
644	u,製作者MP\0
645	u,製作\0
646	u,關閉\0
647	u,結果物品數\0
648	u,保有數量\0
649	u,製作卷軸書籍\0
650	u,選擇觀賽的地區，但請注意，觀賽時晶體會消失。\0
651	u,刻製紋章\0
652	u,消除紋章\0
653	u,簡稱\0
654	u,增加\0
655	u,巨集清單\0
656	u,巨集編輯\0
657	u,增加資訊\0
658	u,儲存\0
659	u,染料目錄\0
660	u,紋章目錄\0
661	u,製作目錄\0
662	u,製作卷軸資訊\0
663	u,製作道具\0
664	u,觀賽\0
665	u,<個人工房>\0
666	u,我的權限\0
667	u,權限轉讓\0
668	u,權限\0
669	u,計算機\0
670	u,次數\0
671	u,選擇編號\0
672	u,選擇名字\0
673	u,血盟權限\0
674	u,加入血盟\0
675	u,賦予稱號\0
676	u,倉庫檢視\0
677	u,血盟徽章管理\0
678	u,根據地權限\0
679	u,出入權限\0
680	u,其它功能\0
681	u,驅逐\0
682	u,城之權限\0
683	u,開門\0
684	u,其它權限\0
685	u,驅逐\0
686	u,之權限\0
687	u,傳送\0
688	u,召喚角色\0
689	u,頻道監視\0
690	u,尋找NPC\0
691	u,尋找道具\0
692	u,尋找技能\0
693	u,監視\0
694	u,接受訴求\0
695	u,選擇類別\0
696	u,角色無法移動\0
697	u,有關恢復\0
698	u,提供錯誤資訊\0
699	u,有關任務\0
700	u,申報不良玩家\0
701	u,遊戲建議及提案\0
702	u,詢問遊戲內容\0
703	u,有關服務\0
704	u,其他\0
705	u,觀看相關資訊\0
706	u,類別\0
707	u,輸入訴求\0
708	u,訴求內容\0
709	a,PvP/PK\0
710	u,評價/推薦\0
711	u,巨集\0
712	u,來來貓\0
713	u,半月貓\0
714	u,永久機關\0
715	u,月陰\0
716	u,風之騎士\0
717	u,流星\0
718	u,旋風之雷\0
719	u,飢渴寶貝\0
720	u,醉犬\0
721	u,革命貓\0
722	u,情人之藍\0
723	u,照亮人生\0
724	u,紅色子彈\0
725	u,閃銀\0
726	u,超越顛峰\0
727	u,同花順\0
728	u,幸運七號\0
729	u,惡意樹精\0
730	u,偷跑哥布林\0
731	u,颱風虎\0
732	u,赤色爆熱\0
733	u,銀河鐵道\0
734	u,最佳狀態\0
735	u,信天翁\0
736	u,所需數量\0
737	u,保有數量\0
738	u,莊園\0
739	u,競賽管理員\0
740	u,-_-ㆀ\0
741	u,觀賽中\0
742	u,材料\0
743	u,結果\0
744	u,購買金額\0
745	u,好\0
746	u,普通\0
747	u,壞\0
748	u,公告事項\0
749	u,此為公告事項。\0
750	u,自由討論區\0
751	u,此為自由討論區。\0
752	u,瑟瑞辛\0
753	u,羅伊恩\0
754	u,卡林特\0
755	u,賽德里\0
756	u,娜魯帕\0
757	u,阿斯特黎羅司\0
758	u,奧爾芬\0
759	u,米特拉爾\0
760	u,提費爾\0
761	u,麗特拉\0
762	u,拉克琳\0
763	u,卡卡伊\0
764	u,卡德姆斯\0
765	u,亞太法特\0
766	u,布拉克巴德\0
767	u,蘭斯哈特\0
768	u,愛司德斯\0
769	u,巴司柏\0
770	u,廉瑟\0
771	u,亞席頓\0
772	u,威特烈\0
773	u,瓦爾德\0
774	u,坦佛爾德\0
775	u,杭特\0
776	u,德威爾\0
777	u,洛德瑪依\0
778	u,肯 勞輝\0
779	u,肯 阿巴葛伊\0
780	u,肯 歐文\0
781	u,班 胡爾特\0
782	u,帕黎恩\0
783	u,安赫班特\0
784	u,史奈曼\0
785	u,巴里斯\0
786	u,托勒\0
787	u,克魯內亞\0
788	u,狄里歐斯\0
789	u,巴溫\0
790	u,哈勒特\0
791	u,札肯\0
792	u,核心\0
793	u,測試根據地拍賣\0
794	u,根據地管理員\0
795	u,根據地資訊\0
796	u,使用消耗道具\0
797	u,製作價格\0
798	u,含回收物隨機分配\0
799	u,按照隊員順序\0
800	u,含回收物順序分配\0
801	u,定期船公告\0
802	u,血盟首頁\0
803	u,G型\0
804	u,沒有紅利分配\0
805	u,製作組\0
806	u,閱讀權利\0
807	u,寫作權利\0
808	u,購買數量\0
809	u,血盟社群系統\0
810	u,沒有權限\0
811	u,讀取目錄\0
812	u,選項目錄\0
813	u,費用\0
814	u,黎明的君主們\0
815	u,黃昏的革命軍\0
816	u,貪慾的封印\0
817	u,啟示的封印\0
818	u,戰亂的封印\0
819	u,未滿等級32\0
820	u,未滿等級43\0
821	u,未滿等級54\0
822	u,無限制等級\0
823	u,目前擁有\0
824	u,全體狀況\0
825	u,黑暗的祭典\0
826	u,封印狀態\0
827	u,封印說明\0
828	u,勝利\0
829	u,進行中\0
830	u,最高紀錄\0
831	u,得分\0
832	u,參與者\0
833	u,七個封印\0
834	u,我的現況\0
835	u,所屬陣營\0
836	u,選擇封印\0
837	u,目前\0
838	u,上一周總計\0
839	u,封印石收集\0
840	u,總得分\0
841	u,總佔有率\0
842	u,刪除稱號\0
843	u,刪除紋章\0
844	u,未滿等級65\0
845	u,黑暗的祭典\0
846	u,平手\0
847	u,試穿\0
848	u,審核訴求\0
849	u,審核\0
850	u,非常好\0
851	u,好\0
852	u,普通\0
853	u,壞\0
854	u,非常壞\0
855	u,商談滿意度\0
856	u,其他意見\0
857	u,伺服器選項情報\0
858	u,無限制\0
859	u,以上\0
860	u,標示位置\0
861	u,無限反覆任務\0
862	u,一次性任務\0
863	u,單獨任務\0
864	u,隊伍任務\0
865	u,可以標示目標位置\0
866	u,無限制\0
867	u,文字效果A\0
868	u,反鋸齒效果\0
869	u,不使用\0
870	u,2倍\0
871	u,4倍\0
872	u,名字\0
873	u,所屬血盟\0
874	u,近距離攻擊型戰士\0
875	u,遠距離攻擊型戰士\0
876	u,防禦型戰士\0
877	u,隊伍輔助戰士\0
878	u,攻擊型法師\0
879	u,治療/輔助法師\0
880	u,召喚士\0
881	u,異常狀態標示\0
882	u,七個封印的實錄\0
883	u,查詢權限\0
884	u,重新登入\0
885	u,地圖\0
886	u,目標位置\0
887	u,我的位置\0
888	u,亞丁\0
889	u,艾爾摩\0
890	u,垃圾桶\0
891	u,結晶化\0
892	u,巨集刪除\0
893	u,沒有根據地\0
894	u,和平狀態\0
895	u,血盟動作\0
896	a,MSN\0
897	u,對話框選項\0
898	u,結束\0
899	u,去\0
900	u,移動\0
901	u,情報\0
902	u,邀請訴求\0
903	u,回歸\0
904	u,好友管理\0
905	u,郵件\0
906	u,初期狀態\0
907	u,總計中\0
908	u,結束\0
909	u,收件者\0
910	u,寫作日\0
911	u,寫作者\0
912	u,回信\0
913	u,轉寄\0
914	u,保管\0
915	u,新郵件\0
916	u,刪除預訂日\0
917	u,收件信箱\0
918	u,寄件信箱\0
919	u,信件保管箱\0
920	u,草稿\0
921	u,全體郵件發送\0
922	u,建議等級\0
923	u,黎明\0
924	u,黃昏\0
925	u,地圖\0
926	u,鍵盤保安\0
927	u,透明\0
928	u,3D箭頭符號\0
929	u,黃昏的神諭處\0
930	u,黎明的神諭處\0
931	u,奉獻封印石\0
932	u,個\0
933	u,古代金幣\0
934	u,週期\0
935	u,擁有\0
936	u,無擁有\0
937	u,結果預測\0
938	u,重新整理\0
939	u,返回\0
940	u,封印所有權預測\0
941	u,祭物的古代公墓(20~30級)\0
942	u,古魯丁領地南方海岸\0
943	u,巡禮者的古代公墓(30~40級)\0
944	u,狄恩領地反抗軍根據地附近\0
945	u,參拜者的古代公墓(40~50級)\0
946	u,因納得立領地鱷魚島附近\0
947	u,烈士的古代公墓(50~60級)\0
948	u,古魯丁領地古魯丁城北方\0
949	u,苦行者的古代公墓(60~70級)\0
950	u,黑暗精靈成人祭壇附近\0
951	u,殉教者的古代公墓(60~70級)\0
952	u,奇岩領地奇岩城附近\0
953	u,聖者的古代公墓(70~80級)\0
954	u,因納得立領地細語平原附近\0
955	u,使徒的古代公墓(70~80級)\0
956	u,亞丁領地毀壞的城堡附近\0
957	u,異端者的地下墓穴(30~40級)\0
958	u,狄恩領地刑場附近\0
959	u,烙印的地下墓穴(40~50級)\0
960	u,奇岩領地奇岩港口附近\0
961	u,異教的地下墓穴(50~60級)\0
962	u,歐瑞領地蜥蜴草原附近\0
963	u,魔道的地下墓穴(60~70級)\0
964	u,亞丁領地鏡之森林附近\0
965	u,凶煞的地下墓穴(70~80級)\0
966	u,歐瑞領地黑暗精靈村莊附近\0
967	u,密謀者的地下墓穴(70~80級)\0
968	u,亞丁領地獵人村莊附近\0
969	u,寵物名稱\0
970	u,有名稱\0
971	u,無名稱\0
972	u,七個封印週期\0
973	u,競爭準備中\0
974	u,競爭期間\0
975	u,結果統計中\0
976	u,封印有效期間\0
977	u,系統音效\0
978	u,教學音效\0
979	u,拍照品質\0
980	u,不壓縮\0
981	u,上\0
982	u,中\0
983	u,下\0
984	u,新增\0
985	u,重新命名\0
986	u,刪除\0
987	u,連絡人上線時顯示通知\0
988	u,當收到訊息時顯示通知\0
989	u,當電子郵件送達時顯示通知\0
990	u,播放音效\0
991	u,自動拒絕他人加入連絡人的邀請\0
992	u,最小化時自動隱藏所有對話視窗\0
993	u,封鎖\0
994	u,變更群組\0
995	u,MSN Messenger 資訊\0
996	a,MSN Messenger\0
997	u,好友對話\0
998	u,登出\0
999	u,天堂II Messenger\0
1000	u,天堂II Messenger\0
1001	u,選項\0
1002	u,對話\0
1003	u,登入 .NET Passport\0
1004	u,電子郵件\0
1005	u,密碼\0
1006	u,連線\0
1007	u,離線\0
1008	u,上一步\0
1009	u,變更別名\0
1010	u,編輯群組\0
1011	u,其他選項\0
1012	u,對話人數:\0
1013	u,人\0
1014	u,邀請\0
1015	u,線上\0
1016	u,忙碌\0
1017	u,馬上回來\0
1018	u,離開\0
1019	u,電話中\0
1020	u,外出用餐\0
1021	u,顯示為離線\0
1022	u,標準\0
1023	u,再生\0
1024	u,頭飾\0
1025	u,輸入對話\0
1026	u,顯示我的線上狀態並允許他人與我對話\0
1027	u,隱藏我的線上狀態並封鎖他人與我對話\0
1028	u,將此人新增至我的連絡人清單\0
1029	u,位置\0
1030	u,等級限制\0
1031	u,所屬隊伍\0
1032	u,設定房間\0
1033	u,強制驅離\0
1034	u,位置條件\0
1035	u,等級條件\0
1036	u,人員\0
1037	u,往前\0
1038	u,往後\0
1039	u,目錄更新\0
1040	u,創立房間\0
1041	u,自動入場\0
1042	u,最大隊伍人數\0
1043	u,最低\0
1044	u,最高\0
1045	u,與自己等級接近\0
1046	u,全體\0
1047	u,自己附近\0
1048	u,說話之島\0
1049	u,古魯丁\0
1050	u,黑暗精靈地區\0
1051	u,精靈地區\0
1052	u,狄恩\0
1053	u,奇岩\0
1054	u,中立地帶\0
1055	u,修加特\0
1056	u,修加特\0
1057	u,歐瑞\0
1058	u,獵人村莊\0
1059	u,因納得立\0
1060	u,亞丁\0
1061	u,組隊希望者\0
1062	u,房間主人\0
1063	u,隊伍成員\0
1064	u,目前座標\0
1065	u,基準座標(x,y,z)\0
1066	u,橫\0
1067	u,直\0
1068	u,創造競技場\0
1069	u,刪除競技場\0
1070	u,選擇目標\0
1071	u,隊伍鎖定\0
1072	u,解除鎖定\0
1073	u,暫時停止\0
1074	u,競技再開\0
1075	u,競技開始\0
1076	u,競技結束\0
1077	u,套用\0
1078	u,傳送\0
1079	u,指令語\0
1080	u,結束訊息\0
1081	u,護欄上\0
1082	u,護欄下\0
1083	u,1隊煙火\0
1084	u,2隊煙火\0
1085	u,1隊名稱\0
1086	u,2隊名稱\0
1087	u,1隊隊伍代表\0
1088	u,2隊隊伍代表\0
1089	u,競技設定目錄\0
1090	u,指令語目錄\0
1091	u,1隊組成\0
1092	u,2隊組成\0
1093	u,計數\0
1094	u,1隊\0
1095	u,2隊\0
1096	u,訊息\0
1097	u,關閉中…\0
1098	u,解除中…\0
1099	u,創造中…\0
1100	u,停止中…\0
1101	u,競技再開中…\0
1102	u,開始中…\0
1103	u,結束中…\0
1104	u,競技轉播進行者名單\0
1105	u,護欄位置選擇\0
1106	u,競技轉播觀賽者\0
1107	u,競技場識別\0
1108	u,剩餘時間\0
1109	u,日\0
1110	u,小時\0
1111	u,分\0
1112	u,釣魚\0
1113	u,種子現況\0
1114	u,作物現況\0
1115	u,基本情報\0
1116	u,現在\0
1117	u,次回\0
1118	u,檢視\0
1119	u,種子購買\0
1120	u,種子名稱\0
1121	u,剩餘量\0
1122	u,販售量\0
1123	u,販售價\0
1124	u,作物名稱\0
1125	u,收購量\0
1126	u,收購價\0
1127	u,報酬\0
1128	u,類型1\0
1129	u,類型2\0
1130	u,販售作物\0
1131	u,一般/改良作物 共通，全領地共通\0
1132	u,種子基準價\0
1133	u,作物基準價\0
1134	u,報酬類型1\0
1135	u,報酬類型2\0
1136	u,種子發售\0
1137	u,今日販售量\0
1138	u,今日價格\0
1139	u,明天發售量\0
1140	u,明日價格\0
1141	u,次回支出總額\0
1142	u,販售量變更\0
1143	u,今日設定\0
1144	u,發售中止\0
1145	u,作物收購\0
1146	u,今日收購量\0
1147	u,今日收購價\0
1148	u,今日報酬\0
1149	u,明天收價價\0
1150	u,明日報酬\0
1151	u,收購中止\0
1152	u,作物販售\0
1153	u,收購處\0
1154	u,收購剩餘量\0
1155	u,持有量\0
1156	u,販售量\0
1157	u,販售\0
1158	u,最大值\0
1159	u,決鬥者\0
1160	u,猛將\0
1161	u,聖凰騎士\0
1162	u,煉獄騎士\0
1163	u,人馬\0
1164	u,冒險英豪\0
1165	u,大魔導士\0
